Gender,Height_in,Height_m,Weight,BMI
Male,71.12579282,1.806594162,93.27486699,Overweight
Male,72.29762286,1.836358629,96.18792436,Overweight
Male,68.95537216,1.751465507,87.91903187,Overweight
Male,67.14354582,1.705445143,74.9079627,Overweight
Male,69.96683739,1.77715671,86.10927829,Overweight
Male,68.57272128,1.74174618,85.78630446,Overweight
Male,68.09300161,1.729561307,77.08188272,Overweight
Male,75.88547409,1.927490001,101.6650228,Overweight
Male,71.99168226,1.828587742,95.71658142,Overweight
Male,68.45679134,1.738801561,84.1567477,Overweight
Male,72.46706405,1.840662433,94.48075907,Overweight
Male,67.73718276,1.720523513,75.45608848,Overweight
Male,70.03485892,1.778884456,79.07235247,Normal
Male,72.19294894,1.833699913,98.06499514,Overweight
Male,69.59298018,1.767660742,85.21318616,Overweight
Male,71.05095679,1.804693328,91.05159875,Overweight
Male,70.80959773,1.798562811,82.35583737,Overweight
Male,68.06195073,1.728772615,85.89618348,Overweight
Male,73.39102668,1.864131071,92.31205677,Overweight
Male,75.34162482,1.913676237,99.12482758,Overweight
Male,72.25274374,1.8352187,93.09268332,Overweight
Male,66.17590605,1.680867106,80.04961817,Overweight
Male,61.67851433,1.566633418,70.96241581,Overweight
Male,71.8922567,1.826062334,90.64115267,Overweight
Male,62.47683645,1.586910789,67.54632963,Overweight
Male,67.9664432,1.726346725,84.64323907,Overweight
Male,69.69344567,1.770212564,91.39038384,Overweight
Male,62.94871549,1.59889651,68.34313207,Overweight
Male,71.35951042,1.812530586,89.57201678,Overweight
Male,67.33241467,1.710242409,85.14310392,Overweight
Male,67.77970692,1.721603626,87.18028633,Overweight
Male,69.16144144,1.756699664,79.51330294,Overweight
Male,68.86324538,1.749125488,91.53282634,Overweight
Male,67.07588815,1.703726639,92.30310863,Obesity
Male,67.30342256,1.70950601,84.97893588,Overweight
Male,67.52467579,1.715125839,79.1063225,Overweight
Male,68.56841171,1.741636717,81.55401277,Overweight
Male,71.56655597,1.81778954,89.82336552,Overweight
Male,73.22915557,1.860019547,95.50196741,Overweight
Male,69.43989797,1.763772456,76.88226137,Normal
Male,71.62313624,1.819226678,99.94317103,Obesity
Male,65.76855315,1.670520348,77.74803911,Overweight
Male,72.74458385,1.847711432,94.52019912,Overweight
Male,67.23129717,1.707674026,80.77251319,Overweight
Male,70.87786453,1.800296787,87.24820428,Overweight
Male,69.96284892,1.777055403,85.73920526,Overweight
Male,65.87238541,1.673157686,80.83765938,Overweight
Male,70.85922897,1.799823444,83.68466252,Overweight
Male,71.59496512,1.818511132,89.75998857,Overweight
Male,70.05102795,1.779295149,83.83900591,Overweight
Male,67.50010362,1.714501706,79.77767224,Overweight
Male,65.14872278,1.654776665,63.73547854,Normal
Male,69.02301141,1.753183543,85.07965734,Overweight
Male,70.82195494,1.798876684,83.66398605,Overweight
Male,70.85938508,1.799827409,86.5449861,Overweight
Male,68.05448675,1.72858303,80.30025661,Overweight
Male,69.83701437,1.773859207,84.49689814,Overweight
Male,63.49213354,1.612699321,72.79711659,Overweight
Male,66.63143775,1.692437605,74.41592102,Overweight
Male,70.88470395,1.800470508,87.03888117,Overweight
Male,67.35663433,1.710857588,82.26932847,Overweight
Male,70.44075111,1.789194112,102.4199508,Obesity
Male,69.42764914,1.763461336,89.01729293,Overweight
Male,68.84515403,1.748665968,84.83432679,Overweight
Male,71.32993635,1.811779405,89.18517727,Overweight
Male,75.28288766,1.912184314,99.38799892,Overweight
Male,68.31422524,1.735180384,79.03545236,Overweight
Male,66.7787598,1.696179583,71.99224898,Overweight
Male,70.56949319,1.792464159,84.35178046,Overweight
Male,66.99120362,1.701575653,72.46660925,Overweight
Male,67.60810304,1.71724489,81.14135139,Overweight
Male,72.77824906,1.848566528,91.25594497,Overweight
Male,72.35828813,1.837899526,79.45367295,Normal
Male,70.64001704,1.794255464,86.09619321,Overweight
Male,68.56221635,1.741479355,86.34825529,Overweight
Male,68.13846313,1.730716029,87.34837611,Overweight
Male,63.39319305,1.610186234,61.99361773,Normal
Male,63.67132222,1.617250711,73.29077878,Overweight
Male,69.57806765,1.767281964,88.59680281,Overweight
Male,69.10202062,1.755190376,88.26040809,Overweight
Male,70.96340714,1.802469568,80.98939194,Normal
Male,70.35972855,1.78713614,88.96664017,Overweight
Male,69.24467779,1.758813866,81.3591898,Overweight
Male,68.93210659,1.750874562,85.10592889,Overweight
Male,72.42280045,1.839538138,92.8530499,Overweight
Male,68.43415632,1.738226632,88.27220242,Overweight
Male,71.59587083,1.818534137,89.20909826,Overweight
Male,72.97032192,1.853445176,90.95006131,Overweight
Male,68.7218616,1.745534342,84.56107891,Overweight
Male,70.59745832,1.793174473,90.88739819,Overweight
Male,70.54404593,1.791817799,95.12129501,Overweight
Male,61.13650845,1.552866476,57.07413054,Normal
Male,70.81934202,1.798810316,92.79616822,Overweight
Male,67.83802234,1.723084837,87.25693837,Overweight
Male,72.35481084,1.837811203,101.878421,Obesity
Male,70.087791,1.78022893,90.12971735,Overweight
Male,65.51394195,1.664053227,73.81295741,Overweight
Male,69.36825876,1.761952821,84.97296848,Overweight
Male,70.43477705,1.789042371,85.61931473,Overweight
Male,69.1632251,1.756744969,90.99338452,Overweight
Male,69.08248266,1.754694112,88.12388364,Overweight
Male,65.62504107,1.666875143,85.4198048,Obesity
Male,70.254299,1.784458231,79.85425659,Overweight
Male,74.26191687,1.88625167,99.11363446,Overweight
Male,73.42800973,1.86507044,101.2375159,Overweight
Male,68.95311916,1.751408281,81.86530874,Overweight
Male,69.30954014,1.760461369,86.82432418,Overweight
Male,71.96963682,1.828027788,95.47839592,Overweight
Male,69.26371606,1.759297438,89.07448364,Overweight
Male,69.32226141,1.760784489,93.47528005,Obesity
Male,64.57105219,1.64010384,75.95132242,Overweight
Male,69.60592019,1.767989418,85.06296966,Overweight
Male,71.97793513,1.828238565,92.11386618,Overweight
Male,71.3826154,1.813117452,93.23392812,Overweight
Male,68.91429166,1.750422063,84.69223423,Overweight
Male,70.64717732,1.794437335,94.1459263,Overweight
Male,71.59072267,1.818403374,91.44936067,Overweight
Male,71.86066345,1.825259866,92.0369281,Overweight
Male,64.14973055,1.629402276,69.79936167,Overweight
Male,68.08258291,1.729296672,73.71344881,Normal
Male,71.1879499,1.808172951,87.52931988,Overweight
Male,68.26005568,1.733804478,84.50627595,Overweight
Male,68.15550326,1.731148848,81.30798535,Overweight
Male,66.27029303,1.683264534,72.12520653,Overweight
Male,64.76229434,1.644961388,80.38776343,Overweight
Male,64.59449358,1.640699251,73.31684202,Overweight
Male,67.40598691,1.712111143,72.00937587,Normal
Male,72.11779631,1.831791037,83.77097051,Normal
Male,68.14401936,1.730857157,75.88346596,Overweight
Male,69.55207898,1.766621852,84.7773938,Overweight
Male,71.80370732,1.823813181,88.99758837,Overweight
Male,68.07182404,1.729023397,78.33817711,Overweight
Male,68.50309266,1.739977614,93.39061653,Obesity
Male,69.24167944,1.758737708,87.13503954,Overweight
Male,62.80724608,1.595303189,63.1901605,Normal
Male,63.78643637,1.620174609,76.69004025,Overweight
Male,71.45870268,1.815050068,85.80879942,Overweight
Male,70.35855988,1.787106456,91.4449692,Overweight
Male,70.43925953,1.789156226,88.04045239,Overweight
Male,68.38442382,1.736963427,76.27311013,Overweight
Male,70.94951083,1.802116602,84.35525267,Overweight
Male,71.10561596,1.80608167,93.66385086,Overweight
Male,70.13530358,1.781435749,84.41728518,Overweight
Male,60.93577259,1.547767788,63.57169703,Overweight
Male,71.70242852,1.821240701,90.69397614,Overweight
Male,71.15957437,1.807452213,89.47495114,Overweight
Male,71.12712124,1.806627904,94.15444038,Overweight
Male,70.45162308,1.78947026,82.94211531,Overweight
Male,72.36339341,1.8380292,98.00150138,Overweight
Male,67.90679994,1.724831787,76.07925901,Overweight
Male,67.72497256,1.720213374,81.67008154,Overweight
Male,71.77424474,1.823064832,86.36799232,Overweight
Male,72.79676915,1.849036938,89.13270409,Overweight
Male,70.40371133,1.788253302,85.54491479,Overweight
Male,73.14321721,1.857836714,98.53752099,Overweight
Male,70.43896662,1.789148786,89.43817671,Overweight
Male,68.52208645,1.740460056,80.1530426,Overweight
Male,62.49476686,1.587366221,65.52668203,Overweight
Male,69.32591929,1.760877399,99.29426301,Obesity
Male,71.91834077,1.826724869,92.46317884,Overweight
Male,72.06321927,1.830404781,93.4134803,Overweight
Male,72.70726336,1.846763492,92.69837618,Overweight
Male,67.89484891,1.724528231,80.88780742,Overweight
Male,69.89318841,1.775286027,90.77313684,Overweight
Male,68.31922378,1.735307347,78.82394152,Overweight
Male,71.70425628,1.821287126,92.07696828,Overweight
Male,65.54033791,1.664723684,66.18521665,Normal
Male,64.82153886,1.646466198,75.35506392,Overweight
Male,68.69041036,1.744735481,90.85779539,Overweight
Male,75.42720124,1.915849877,100.7808699,Overweight
Male,70.59376501,1.793080663,98.72164498,Obesity
Male,71.00678701,1.803571416,88.55494889,Overweight
Male,67.36352665,1.711032653,80.81822534,Overweight
Male,67.16705781,1.706042347,84.52909905,Overweight
Male,72.5880603,1.843735736,92.68843482,Overweight
Male,67.71985082,1.720083282,77.89622848,Overweight
Male,71.77378273,1.823053097,90.77728506,Overweight
Male,60.93626893,1.547780395,69.10445991,Overweight
Male,68.27552833,1.734197483,82.30629247,Overweight
Male,68.65025502,1.743715536,79.84583026,Overweight
Male,67.83764466,1.723075244,84.24736674,Overweight
Male,72.39198712,1.83875548,93.74508706,Overweight
Male,69.35752852,1.761680273,85.00378942,Overweight
Male,69.50821927,1.765507816,90.82838639,Overweight
Male,66.97032258,1.701045275,81.93535698,Overweight
Male,68.05887376,1.72869446,85.17508637,Overweight
Male,73.84756944,1.875727251,93.20379743,Overweight
Male,70.42851177,1.788883233,90.33020578,Overweight
Male,68.36064333,1.736359403,85.24050155,Overweight
Male,75.15691917,1.908984716,113.541857,Obesity
Male,66.11879881,1.679416583,83.52014069,Overweight
Male,67.77382305,1.721454176,84.89594277,Overweight
Male,60.26722266,1.530786629,60.30423036,Overweight
Male,70.77970854,1.797803626,87.88795521,Overweight
Male,65.1193845,1.654031473,75.22326418,Overweight
Male,66.2146995,1.681852459,81.90752694,Overweight
Male,69.01741487,1.753041391,87.00514784,Overweight
Male,67.14456618,1.70547106,84.27188942,Overweight
Male,69.47618767,1.764694214,94.88127712,Obesity
Male,69.74163353,1.771436535,83.31437331,Overweight
Male,68.30457283,1.734935213,92.18379768,Obesity
Male,71.05259731,1.804734997,86.63959262,Overweight
Male,67.96297186,1.726258553,86.62008992,Overweight
Male,65.77569383,1.670701721,77.21040641,Overweight
Male,70.54601869,1.791867907,88.53175527,Overweight
Male,68.85489387,1.74891336,89.23029357,Overweight
Male,67.6164195,1.717456128,75.2762926,Overweight
Male,63.76408392,1.619606857,71.4461551,Overweight
Male,69.7171756,1.770815304,91.38578383,Overweight
Male,69.55909075,1.766799951,85.38471404,Overweight
Male,70.00901107,1.778227921,83.48895805,Overweight
Male,68.11113387,1.730021866,74.25337872,Normal
Male,72.09350704,1.83117409,93.95256036,Overweight
Male,73.0753843,1.856113759,95.75998875,Overweight
Male,73.9037101,1.877153223,93.7308028,Overweight
Male,67.00359201,1.701890318,77.80760887,Overweight
Male,65.73891822,1.669767621,75.57873844,Overweight
Male,63.86158823,1.622083465,71.40134421,Overweight
Male,67.78269471,1.721679516,86.14150759,Overweight
Male,68.03294508,1.728035872,82.89029111,Overweight
Male,66.52830211,1.689817961,74.71791269,Overweight
Male,69.35801383,1.7616926,91.14564543,Overweight
Male,65.87697337,1.67327422,79.06165135,Overweight
Male,68.35991097,1.736340801,88.20829718,Overweight
Male,75.53726197,1.918645418,96.16546957,Overweight
Male,67.80208043,1.722171913,84.95315594,Overweight
Male,67.86434889,1.723753531,79.65198347,Overweight
Male,66.49985851,1.689095494,73.76509388,Overweight
Male,64.95084677,1.649750617,73.89024605,Overweight
Male,69.3534641,1.761577037,81.88269083,Overweight
Male,67.94282177,1.725746741,83.91887883,Overweight
Male,67.44869268,1.713195869,77.34004357,Overweight
Male,69.63977524,1.768849336,86.29635065,Overweight
Male,72.44525184,1.840108403,94.94742934,Overweight
Male,67.45993529,1.713481431,82.83921114,Overweight
Male,69.94814057,1.776681811,89.11892286,Overweight
Male,71.67933367,1.820654092,97.9192407,Overweight
Male,64.98812521,1.650697489,76.84285977,Overweight
Male,60.21705106,1.529512271,66.65835903,Overweight
Male,71.41437537,1.813924155,87.34981967,Overweight
Male,68.91465981,1.750431414,91.96020534,Obesity
Male,73.60914628,1.869671306,95.91678196,Overweight
Male,68.68955221,1.744713684,82.06957807,Overweight
Male,74.31993041,1.887725213,95.27323622,Overweight
Male,67.35205511,1.710741276,79.21076855,Overweight
Male,68.36289538,1.736416605,85.82138652,Overweight
Male,69.68368105,1.769964543,85.34431806,Overweight
Male,68.84304926,1.748612507,69.6118799,Normal
Male,66.55032413,1.69037732,81.23707928,Overweight
Male,68.99211588,1.752398797,84.3797534,Overweight
Male,67.31858186,1.709891056,80.77491965,Overweight
Male,64.96121504,1.650013971,74.52309757,Overweight
Male,71.36363346,1.812635311,96.43133023,Overweight
Male,68.74842535,1.746209061,79.22209306,Overweight
Male,69.91513027,1.77584335,89.09886915,Overweight
Male,73.97255061,1.878901771,98.36585052,Overweight
Male,69.06812533,1.754329436,83.27117167,Overweight
Male,68.74702264,1.746173432,88.50316713,Overweight
Male,67.97175769,1.726481713,75.43776093,Overweight
Male,65.80605054,1.671472781,81.18048569,Overweight
Male,64.57975231,1.640324823,71.17643837,Overweight
Male,70.46234077,1.789742489,87.05370654,Overweight
Male,71.33059218,1.811796063,90.00321206,Overweight
Male,70.96856588,1.8026006,83.09656367,Overweight
Male,65.23967027,1.65708673,71.94865467,Overweight
Male,69.5012604,1.765331061,84.63823272,Overweight
Male,70.19245216,1.782887322,89.87525198,Overweight
Male,68.4994777,1.739885794,83.76058769,Overweight
Male,69.19186181,1.757472341,75.41115592,Normal
Male,70.56339917,1.792309371,86.04774951,Overweight
Male,69.42652021,1.763432661,90.41896446,Overweight
Male,69.77791276,1.772358027,86.86191481,Overweight
Male,67.4712064,1.713767717,82.35098462,Overweight
Male,64.43460153,1.636637995,75.59998354,Overweight
Male,66.9002966,1.699266616,87.09677571,Obesity
Male,70.15005824,1.781810517,90.78539776,Overweight
Male,66.68707448,1.693850777,77.43370169,Overweight
Male,61.61115382,1.564922462,61.99174235,Overweight
Male,68.16335197,1.731348205,88.07757808,Overweight
Male,69.21960537,1.758177027,99.0256886,Obesity
Male,70.06596752,1.779674614,88.83917438,Overweight
Male,69.8834886,1.775039652,82.40620822,Overweight
Male,69.03386094,1.753459121,82.01145197,Overweight
Male,70.71747756,1.79622296,93.23568664,Overweight
Male,69.0827403,1.754700656,83.19127941,Overweight
Male,68.41340305,1.737699499,83.46558508,Overweight
Male,70.10228408,1.780597054,87.08771028,Overweight
Male,72.19726914,1.833809646,87.90204484,Overweight
Male,71.63701227,1.819579129,91.04193398,Overweight
Male,68.64744939,1.743644273,80.92261336,Overweight
Male,66.37844718,1.686011648,74.29097732,Overweight
Male,69.07221419,1.754433293,93.90175607,Obesity
Male,68.85871742,1.749010478,84.15951348,Overweight
Male,72.28963514,1.836155741,97.0218272,Overweight
Male,65.48979777,1.663439965,78.22969133,Overweight
Male,70.63948874,1.794242045,95.61640554,Overweight
Male,71.95922661,1.827763369,95.15633504,Overweight
Male,71.05328735,1.804752524,97.63965874,Overweight
Male,69.78020182,1.772416169,87.07112506,Overweight
Male,69.43129671,1.763553984,90.81750541,Overweight
Male,72.31129991,1.836706026,90.60565062,Overweight
Male,65.80994747,1.671571763,86.89166875,Obesity
Male,65.91500626,1.674240255,76.07764266,Overweight
Male,70.64522898,1.794387847,92.92661772,Overweight
Male,65.23413688,1.656946182,75.91904477,Overweight
Male,70.1969583,1.783001778,97.07070092,Obesity
Male,64.06839668,1.627336397,66.76746797,Overweight
Male,66.81928679,1.697208968,80.81607411,Overweight
Male,74.11234423,1.882452527,109.2484172,Obesity
Male,69.00157466,1.75263905,95.76453171,Obesity
Male,69.99670048,1.777915232,89.13433925,Overweight
Male,67.46780718,1.713681377,77.33035878,Overweight
Male,74.4466478,1.890943833,96.933235,Overweight
Male,70.11913562,1.781025083,81.75710442,Overweight
Male,68.78635352,1.747172436,81.61829935,Overweight
Male,67.72728614,1.720272139,80.8756862,Overweight
Male,70.83991062,1.799332758,91.34923916,Overweight
Male,70.33275322,1.786450967,86.36837526,Overweight
Male,69.47744744,1.764726212,86.9825492,Overweight
Male,70.9673049,1.802568571,88.08657409,Overweight
Male,64.14425637,1.629263232,72.40858754,Overweight
Male,70.66473769,1.794883368,91.5361305,Overweight
Male,69.49156095,1.765084695,84.22458902,Overweight
Male,68.48920096,1.739624765,82.70410394,Overweight
Male,66.93377394,1.70011694,80.55950213,Overweight
Male,66.85722984,1.698172721,81.80274777,Overweight
Male,69.86147682,1.774480553,83.37646838,Overweight
Male,66.69533243,1.694060529,71.54421079,Normal
Male,70.567262,1.792407487,93.11395368,Overweight
Male,64.32861493,1.633945937,74.37876331,Overweight
Male,64.99143962,1.650781675,65.56719704,Normal
Male,68.12902738,1.730476361,80.69280852,Overweight
Male,71.95471897,1.827648875,94.20792369,Overweight
Male,68.73328609,1.745824524,83.69227042,Overweight
Male,70.96208037,1.802435868,85.60684579,Overweight
Male,70.89955498,1.800847724,87.74926142,Overweight
Male,71.83450493,1.82459544,94.6615821,Overweight
Male,65.71301777,1.66910975,73.61399687,Overweight
Male,68.49134872,1.739679318,87.7512447,Overweight
Male,70.12041625,1.781057611,82.74308083,Overweight
Male,66.86728182,1.698428041,75.4768568,Overweight
Male,72.4456729,1.840119098,92.07615101,Overweight
Male,70.89392805,1.8007048,88.30851141,Overweight
Male,68.30941134,1.735058111,77.70278852,Overweight
Male,71.59482165,1.818507488,91.29021143,Overweight
Male,68.87921664,1.749531158,87.24617701,Overweight
Male,69.35335721,1.761574322,88.20121713,Overweight
Male,70.03719605,1.778943819,90.49120675,Overweight
Male,68.67150177,1.744255203,84.42704357,Overweight
Male,66.46741404,1.688271405,81.99397001,Overweight
Male,70.29962336,1.785609469,96.82945192,Obesity
Male,72.35028068,1.837696137,91.58695932,Overweight
Male,70.37997001,1.787650273,86.05413808,Overweight
Male,65.01093963,1.651276975,71.49130182,Overweight
Male,68.15634865,1.731170321,80.28748953,Overweight
Male,69.92375197,1.776062341,93.92752393,Overweight
Male,73.43277611,1.865191506,94.74217731,Overweight
Male,63.72029394,1.618494592,71.1094396,Overweight
Male,62.25867008,1.581369366,58.64580889,Normal
Male,72.21019222,1.834137892,91.66687782,Overweight
Male,74.24416411,1.88580075,100.8093684,Overweight
Male,70.11473148,1.780913218,98.40521795,Obesity
Male,72.20124269,1.833910574,91.57008999,Overweight
Male,68.09289153,1.729558511,79.44917755,Overweight
Male,68.04109127,1.728242785,84.39425875,Overweight
Male,71.42292565,1.814141332,85.71070101,Overweight
Male,72.87324254,1.850979361,99.34850529,Overweight
Male,69.64185839,1.768902248,87.5169783,Overweight
Male,67.6843621,1.719181869,85.37649213,Overweight
Male,67.38317237,1.711531654,81.68842463,Overweight
Male,63.41879763,1.61083659,68.42748771,Overweight
Male,65.2155912,1.656475122,79.34736712,Overweight
Male,69.46589633,1.764432814,87.53351676,Overweight
Male,68.93076632,1.750840519,84.72236896,Overweight
Male,69.21704651,1.758112032,85.31609304,Overweight
Male,68.94169585,1.751118129,78.19134423,Overweight
Male,67.45280371,1.713300289,88.52043548,Obesity
Male,65.3764703,1.660561449,69.07745286,Overweight
Male,69.63934949,1.768838522,78.99650921,Overweight
Male,64.79048613,1.645677459,71.21415437,Overweight
Male,68.86302478,1.749119885,87.1021533,Overweight
Male,67.0833004,1.70391491,82.55778589,Overweight
Male,67.03890144,1.702787177,76.16389944,Overweight
Male,67.29538693,1.709301905,86.09618928,Overweight
Male,70.54919117,1.791948488,88.09247574,Overweight
Male,65.40492103,1.661284097,79.90274773,Overweight
Male,67.11013659,1.704596549,72.26232754,Normal
Male,66.86276118,1.698313217,78.71304404,Overweight
Male,71.95540071,1.827666191,93.24221823,Overweight
Male,64.03779415,1.626559093,73.95769228,Overweight
Male,61.62589434,1.565296871,67.07120868,Overweight
Male,70.95962938,1.802373613,91.67832769,Overweight
Male,66.9118994,1.699561327,75.7051918,Overweight
Male,69.22070573,1.758204976,76.44003448,Normal
Male,67.37480122,1.711319027,85.62553906,Overweight
Male,71.54112088,1.817143489,96.08732544,Overweight
Male,71.89070351,1.826022883,92.48534843,Overweight
Male,73.61025479,1.869699462,98.15833594,Overweight
Male,64.09636016,1.628046669,73.39551503,Overweight
Male,70.96265545,1.802450475,88.4582447,Overweight
Male,70.28030964,1.785118901,92.2901833,Overweight
Male,67.44449051,1.713089134,77.73687028,Overweight
Male,69.47313389,1.764616648,84.87656379,Overweight
Male,68.74368425,1.746088637,86.08281471,Overweight
Male,70.90149907,1.800897104,90.92990154,Overweight
Male,66.66876293,1.693385664,71.43538001,Normal
Male,67.78883594,1.721835503,78.76309398,Overweight
Male,68.45707201,1.73880869,83.24434692,Overweight
Male,69.5098899,1.76555025,87.64449629,Overweight
Male,69.76964212,1.772147953,85.65820585,Overweight
Male,66.48726724,1.688775676,79.83631215,Overweight
Male,72.72665947,1.847256153,99.39708054,Overweight
Male,71.49021778,1.815850551,86.17800174,Overweight
Male,71.47360915,1.815428692,89.84623302,Overweight
Male,64.63948376,1.641842001,74.87506498,Overweight
Male,69.68988606,1.77012215,84.53931927,Overweight
Male,70.0049245,1.778124122,85.14682969,Overweight
Male,67.03286588,1.702633874,71.41875892,Normal
Male,69.88533888,1.775086649,84.24538861,Overweight
Male,65.35779458,1.660087086,71.68714484,Overweight
Male,64.44513248,1.636905481,62.63771488,Normal
Male,68.28646258,1.734475213,82.28376984,Overweight
Male,69.93648509,1.776385762,80.45895017,Overweight
Male,68.38255854,1.736916049,86.90533527,Overweight
Male,67.51098638,1.714778128,82.96077933,Overweight
Male,71.87262287,1.825563635,87.60588652,Overweight
Male,72.03898339,1.82978919,82.23191315,Normal
Male,68.6889678,1.74469884,80.96957375,Overweight
Male,68.68889221,1.74469692,84.96802136,Overweight
Male,67.55918562,1.716002388,87.52408325,Overweight
Male,69.51567797,1.765697267,85.92169747,Overweight
Male,72.20391592,1.833978474,88.39035851,Overweight
Male,71.3057528,1.811165143,89.34524873,Overweight
Male,69.63456422,1.768716976,79.55587515,Overweight
Male,69.2063858,1.75784125,89.02591571,Overweight
Male,67.19211235,1.706678732,84.87347862,Overweight
Male,72.16984913,1.833113178,90.28275564,Overweight
Male,69.62859417,1.768565337,93.44777952,Overweight
Male,67.90091167,1.724682225,83.55501004,Overweight
Male,64.766601,1.645070777,72.15586757,Overweight
Male,69.02653834,1.753273127,81.96532241,Overweight
Male,69.38053695,1.762264687,87.43433743,Overweight
Male,63.01247934,1.600516111,73.79515196,Overweight
Male,69.77395858,1.772257591,89.64251561,Overweight
Male,70.22950796,1.783828539,88.51680366,Overweight
Male,64.93577947,1.649367908,66.11785029,Normal
Male,76.26870906,1.937224164,112.2126466,Overweight
Male,66.4634427,1.688170533,75.30341085,Overweight
Male,68.41198978,1.737663602,81.38707509,Overweight
Male,71.7810962,1.823238859,90.58886352,Overweight
Male,67.38318891,1.711532074,90.06095264,Obesity
Male,70.09521301,1.780417449,88.98932923,Overweight
Male,72.7206425,1.847103322,93.61984524,Overweight
Male,70.55058656,1.791983931,86.34812375,Overweight
Male,64.48405899,1.637894214,74.68232151,Overweight
Male,68.4200197,1.737867562,86.00245568,Overweight
Male,67.39681958,1.711878293,81.45301008,Overweight
Male,69.76196751,1.771953018,85.70885397,Overweight
Male,66.81183785,1.697019765,81.43656585,Overweight
Male,69.39502924,1.762632791,92.79890388,Overweight
Male,70.41973181,1.788660222,86.56372352,Overweight
Male,62.69335771,1.592410426,69.80297216,Overweight
Male,71.20169813,1.808522156,95.33137174,Overweight
Male,65.03582095,1.65190896,76.48408242,Overweight
Male,69.57592883,1.767227638,93.71230776,Obesity
Male,73.79897591,1.874492976,96.05452014,Overweight
Male,68.08808574,1.729436444,80.45489002,Overweight
Male,71.44723224,1.814758719,87.5046142,Overweight
Male,68.0377132,1.728156982,80.79074661,Overweight
Male,67.77490699,1.721481708,72.16143665,Normal
Male,68.17923449,1.731751621,77.35621515,Overweight
Male,72.99095501,1.853969256,93.28115853,Overweight
Male,69.90711834,1.775639847,83.13470768,Overweight
Male,68.19883265,1.732249414,85.36706723,Overweight
Male,68.78475415,1.747131812,87.27465489,Overweight
Male,67.56842168,1.716236984,84.39384389,Overweight
Male,70.82468096,1.798945925,83.69529334,Overweight
Male,73.68250593,1.87153464,95.83743747,Overweight
Male,62.95118427,1.598959217,66.08579585,Overweight
Male,65.45589019,1.662578713,73.17719348,Overweight
Male,72.73633227,1.847501842,95.78515376,Overweight
Male,68.84024772,1.748541348,82.35078817,Overweight
Male,67.46712234,1.713663982,73.69779443,Overweight
Male,61.32853489,1.557743945,63.42485482,Overweight
Male,73.35842253,1.863302926,96.27773823,Overweight
Male,65.15947416,1.65504975,71.52714999,Overweight
Male,71.98186863,1.828338476,100.1337253,Overweight
Male,70.86383862,1.799940529,84.10628867,Overweight
Male,67.61923277,1.717527585,82.51079725,Overweight
Male,68.33827379,1.735791217,82.86039109,Overweight
Male,70.34765511,1.786829475,95.9305354,Obesity
Male,70.48271944,1.790260107,89.48811618,Overweight
Male,67.78381885,1.721708069,82.83575567,Overweight
Male,72.46064791,1.840499463,92.27044478,Overweight
Male,70.43208634,1.788974027,87.65103158,Overweight
Male,71.05340593,1.804755536,96.21179791,Overweight
Male,69.62295464,1.768422093,84.52885021,Overweight
Male,65.68240007,1.668332061,84.49093234,Obesity
Male,70.42764063,1.788861106,78.94603222,Normal
Male,69.57856301,1.767294546,81.97062598,Overweight
Male,68.0850235,1.729358663,83.15658295,Overweight
Male,72.61707673,1.844472753,90.2903212,Overweight
Male,70.95702836,1.802307547,89.15818308,Overweight
Male,78.52825284,1.994616545,115.162021,Overweight
Male,66.77601944,1.696109978,71.16001172,Normal
Male,69.23708892,1.758621109,89.61164956,Overweight
Male,67.72421858,1.720194223,79.95427529,Overweight
Male,72.14056907,1.832369465,92.82099837,Overweight
Male,67.79968189,1.72211099,80.64234251,Overweight
Male,71.45670087,1.814999222,90.98719037,Overweight
Male,66.04554283,1.677555882,77.21828388,Overweight
Male,67.67389513,1.718916008,83.95960896,Overweight
Male,66.73367009,1.695034305,77.80193314,Overweight
Male,69.5859938,1.767483288,79.90735398,Overweight
Male,65.12077036,1.654066674,70.93137611,Overweight
Male,67.44157173,1.713014997,76.3993484,Overweight
Male,69.81613715,1.773328926,92.18047366,Overweight
Male,73.41324606,1.864695443,100.7973739,Overweight
Male,66.22255399,1.682051963,74.19451615,Overweight
Male,69.9410108,1.776500715,81.86131666,Overweight
Male,71.83948151,1.824721845,85.74371368,Overweight
Male,73.20538189,1.859415696,100.0911472,Overweight
Male,73.84693137,1.875711044,103.5437956,Overweight
Male,67.32081261,1.709947717,74.0681408,Overweight
Male,71.52407638,1.816710559,88.03670483,Overweight
Male,71.31946658,1.811513473,95.37704772,Overweight
Male,68.1942371,1.732132687,82.11303593,Overweight
Male,64.70382707,1.64347632,70.70510188,Overweight
Male,74.84291502,1.901009015,96.76699982,Overweight
Male,67.89044186,1.724416292,73.91516295,Normal
Male,69.35614615,1.761645161,84.33030143,Overweight
Male,70.95106792,1.802156152,89.22139731,Overweight
Male,69.19758532,1.757617718,86.88206807,Overweight
Male,69.26793973,1.759404719,78.16356849,Overweight
Male,68.8244887,1.748141069,86.52903082,Overweight
Male,66.94633717,1.700436046,79.0005706,Overweight
Male,69.92086012,1.775988888,88.32556735,Overweight
Male,69.13311871,1.755980267,87.16774387,Overweight
Male,71.84334722,1.824820034,89.133465,Overweight
